Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-02-14,39.403,39.403,38.464,38.464,42516
2013-02-15,38.867,38.867,38.428,38.867,80658
2013-02-18,39.277,39.305,38.536,38.536,80018
2013-02-19,38.849,38.867,37.723,38.509,114203
2013-02-20,38.599,38.732,37.437,37.973,114856
2013-02-21,37.607,37.786,36.285,37.786,106044
2013-02-22,37.937,38.331,36.767,38.331,101987
2013-02-25,38.098,38.599,37.527,38.599,106557
2013-02-26,37.794,38.125,37.482,38.125,99895
2013-02-27,38.375,38.375,37.08,37.901,161544
2013-02-28,37.881,38.596,37.655,38.568,171828
2013-03-01,38.464,39.269,38.331,38.778,175902
2013-03-04,38.768,39.046,38.599,38.867,107843
2013-03-05,39.224,39.295,38.715,39.224,161659
2013-03-06,39.305,39.305,38.599,38.858,85427
2013-03-07,39.001,39.046,38.599,39.001,46933
2013-03-08,39.126,39.528,38.867,39.26,96725
2013-03-11,39.492,40.922,39.206,40.564,145638
2013-03-12,40.564,40.743,40.341,40.538,49185
2013-03-13,40.528,40.635,39.313,40.18,161519
2013-03-14,40.207,40.297,39.804,40.207,189467
2013-03-15,40.386,40.395,38.813,40.207,452732
2013-03-18,40.207,40.207,39.046,39.68,149199
2013-03-19,40.001,40.001,38.643,38.956,111569
2013-03-20,38.607,38.786,37.357,37.884,160097
2013-03-21,38.062,38.188,36.767,37.527,143154
2013-03-22,38.152,38.215,36.722,36.722,137919
2013-03-25,37.428,37.616,35.847,36.633,133690
2013-03-26,37.249,37.249,35.534,36.133,263871
2013-03-27,36.543,37.178,35.927,36.945,211497
2013-03-28,37.08,37.527,36.454,37.527,190815
2013-04-02,38.125,38.241,37.267,38.241,128010
2013-04-03,38.197,38.259,36.821,37.053,115949
2013-04-04,37.277,37.277,36.205,36.839,131394
2013-04-05,36.945,37.937,36.945,37.625,148283
2013-04-08,38.197,38.599,37.527,37.527,367397
2013-04-09,37.965,37.965,37.303,37.41,274943
2013-04-10,37.794,38.304,37.527,37.616,212251
2013-04-11,37.973,38.322,37.973,37.982,66539
2013-04-12,37.973,38.554,37.973,38.42,56332
2013-04-15,38.509,38.778,37.741,38.152,94899
2013-04-17,38.756,38.756,38.238,38.417,228036
2013-04-18,38.554,38.724,38.331,38.509,129542
2013-04-19,38.697,38.697,38.241,38.42,181544
2013-04-22,38.688,38.688,38.161,38.661,217616
2013-04-23,38.76,38.822,37.571,37.571,129786
2013-04-24,37.75,38.366,35.838,38.233,174864
2013-04-25,38.233,38.233,37.303,37.705,108220
2013-04-26,37.965,38.041,37.58,37.702,46967
2013-04-29,38,38.241,37.616,37.973,55343
2013-04-30,38.201,38.295,37.09,38.295,207326
2013-05-02,38.417,38.671,37.165,37.297,219088
2013-05-06,37.973,38.75,37.901,38.732,147048
2013-05-07,38.596,38.756,38.53,38.634,268812
2013-05-08,38.812,38.841,38.069,38.201,224903
2013-05-09,38.521,38.935,38.201,38.417,286183
2013-05-10,38.86,38.897,38.238,38.775,692928
2013-05-13,38.775,39.744,38.775,39.311,199314
2013-05-14,39.763,41.099,39.424,41.099,231740
2013-05-15,41.551,42.859,41.466,42.53,479900
2013-05-16,41.316,41.805,39.923,40.939,775257
2013-05-17,40.836,40.845,38.822,38.822,774253
2013-05-20,39.387,39.754,38.775,39.245,329447
2013-05-21,39.707,39.707,38.812,38.869,344936
2013-05-22,39.057,39.716,38.737,39.067,368158
2013-05-23,38.483,39.057,38.191,38.794,609167
2013-05-24,39.49,39.998,38.878,38.878,235965
2013-05-27,39.292,39.481,38.888,39.387,336998
2013-05-28,39.641,40.638,39.528,39.763,494587
2013-05-29,40.224,40.836,39.819,40.507,740334
2013-05-31,40.525,41.354,39.829,39.989,4881969
2013-06-03,39.989,41.41,39.923,40.356,564877
2013-06-04,40.469,40.798,39.857,39.951,690748
2013-06-05,40.139,40.139,39.17,39.34,629406
2013-06-06,39.697,40.13,39.622,39.998,299501
2013-06-07,40.459,41.316,40.027,41.109,601224
2013-06-10,41.316,41.316,40.563,40.714,98195
2013-06-11,40.996,41.269,39.763,40.751,270854
2013-06-12,40.751,41.128,40.751,41.034,112734
2013-06-13,40.469,41.316,40.469,41.316,124769
2013-06-14,41.297,41.306,41.034,41.034,200929
2013-06-17,41.034,41.278,40.657,41.165,265000
2013-06-18,41.222,41.824,41.128,41.438,185340
2013-06-19,42.003,42.285,41.551,41.899,282083
2013-06-20,42.163,42.163,39.547,39.547,339007
2013-06-21,40.469,41.41,38.954,41.41,742308
2013-06-24,41.41,41.41,39.528,41.175,165553
2013-06-25,41.222,41.41,40.375,41.41,167406
2013-06-26,41.41,41.692,40.281,40.488,265027
2013-06-27,41.222,41.222,38.812,38.812,196325
2013-06-28,38.812,41.043,38.812,40.074,223375
2013-07-01,40.469,40.751,39.641,39.688,111541
2013-07-02,40.459,41.363,40.234,41.222,196256
2013-07-03,41.401,42.728,40.535,42.53,158662
2013-07-04,42.803,42.803,41.815,41.815,86171
2013-07-05,41.815,42.135,40.158,40.158,143191
2013-07-08,40.252,40.751,39.81,40.469,354084
2013-07-09,40.469,40.657,39.998,40.469,231808
2013-07-10,40.714,41.692,40.299,41.683,86534
2013-07-11,41.768,42.069,41.683,41.881,220146
2013-07-12,42.257,42.916,41.692,42.869,259065
2013-07-15,42.925,43.273,42.163,42.163,120768
2013-07-16,42.699,43.273,42.37,43.273,263127
2013-07-17,43.066,43.245,42.822,43.236,243536
2013-07-18,43.292,43.386,42.831,43.01,150495
2013-07-19,43.33,43.33,42.558,42.822,99445
2013-07-22,43.311,44.704,42.69,44.497,79186
2013-07-23,44.563,44.648,43.97,44.12,79553
2013-07-24,44.497,44.497,43.575,43.575,185486
2013-07-25,43.913,43.913,42.888,43.292,156151
2013-07-26,43.452,43.452,42.361,42.361,64306
2013-07-29,42.436,42.436,41.41,41.419,101555
2013-07-30,41.692,42.332,41.504,42.163,123405
2013-07-31,42.351,43.198,42.191,42.822,183105
2013-08-01,43.104,43.104,42.822,43.085,160729
2013-08-02,43.283,43.763,42.408,43.631,152125
2013-08-05,43.998,43.998,43.142,43.283,93014
2013-08-06,43.057,43.575,43.057,43.236,308524
2013-08-07,43.669,43.669,42.916,43.292,34050
2013-08-08,43.546,43.951,42.069,42.558,126086
2013-08-09,43.283,43.575,42.539,42.539,62366
2013-08-12,43.575,43.763,42.539,43.575,220897
2013-08-13,43.763,43.763,42.831,43.292,167275
2013-08-14,43.292,43.669,42.841,43.528,130970
2013-08-16,43.528,43.951,43.292,43.622,64958
2013-08-19,43.763,43.782,43.161,43.292,28754
2013-08-20,43.292,43.678,42.925,43.198,67987
2013-08-21,43.198,43.198,42.361,42.633,77231
2013-08-22,42.718,42.812,41.928,42.718,308824
2013-08-23,42.803,42.803,41.975,42.022,267581
2013-08-26,42.539,42.539,41.909,41.975,36046
2013-08-27,42.238,42.53,41.975,41.975,357970
2013-08-28,41.975,42.445,41.975,42.257,147737
2013-08-29,42.539,42.728,41.975,42.276,115644
2013-08-30,42.464,43.481,42.464,43.076,341419
2013-09-02,43.537,43.537,42.925,42.972,52031
2013-09-03,43.264,43.264,42.492,42.718,185341
2013-09-04,42.784,43.104,41.881,42.539,210766
2013-09-05,41.881,42.69,38.775,39.998,294584
2013-09-06,40.497,42.445,40.337,42.351,220597
2013-09-09,42.492,42.624,41.758,42.351,115130
2013-09-10,42.586,42.822,42.069,42.445,131279
2013-09-11,42.549,42.765,42.257,42.681,96212
2013-09-12,42.671,43.292,42.37,43.292,99641
2013-09-13,43.377,44.704,43.377,44.328,441834
2013-09-16,44.704,44.77,43.142,43.142,91562
2013-09-17,43.113,44.553,43.113,44.233,109028
2013-09-18,44.233,44.657,43.386,43.556,231254
2013-09-19,44.497,44.516,43.415,43.415,102337
2013-09-20,43.368,44.516,43.368,44.422,315282
2013-09-23,44.233,44.233,43.104,43.104,88214
2013-09-24,43.302,44.563,43.302,43.923,231673
2013-09-25,43.998,44.657,43.998,44.431,218705
2013-09-26,44.469,45.269,44.243,45.127,157973
2013-09-27,45.363,46.389,45.316,45.975,468674
2013-09-30,46.116,46.116,45.184,45.796,96281
2013-10-01,45.287,45.72,44.61,45.645,87852
2013-10-02,45.598,46.285,45.043,45.956,201958
2013-10-03,46.313,46.351,45.711,45.927,212204
2013-10-04,45.927,45.927,44.742,44.742,94718
2013-10-07,44.516,46.022,44.516,45.927,135226
2013-10-08,45.749,45.786,44.968,45.269,124918
2013-10-09,45.165,45.626,44.986,45.175,104212
2013-10-10,45.927,46.304,45.645,46.116,272086
2013-10-11,46.389,46.765,45.739,46.116,190118
2013-10-14,46.116,46.163,45.815,46.116,152589
2013-10-15,46.389,48.28,46.21,47.97,911460
2013-10-16,47.499,48.092,47.245,47.245,709250
2013-10-17,47.245,47.462,47.236,47.339,272677
2013-10-18,47.057,47.245,46.031,46.116,240203
2013-10-21,46.586,47.339,46.389,47.245,260710
2013-10-22,47.245,47.424,46.586,46.586,165930
2013-10-23,46.869,47.151,46.68,47.057,345708
2013-10-24,47.527,47.527,46.633,47.057,184427
2013-10-25,47.989,48.469,47.546,47.631,168020
2013-10-28,47.622,48.469,47.085,48.28,80337
2013-10-29,48.374,48.469,47.725,47.725,65201
2013-10-30,48.28,48.939,47.763,48.845,191708
2013-10-31,48.299,48.845,47.245,47.349,61905
2013-11-04,47.998,49.598,47.339,48.939,124719
2013-11-05,49.316,49.316,48.205,48.845,16551
2013-11-06,49.033,49.41,48.986,48.996,81361
2013-11-07,48.798,49.41,47.753,47.81,111413
2013-11-08,48.186,48.892,46.887,48.892,206054
2013-11-12,48.28,48.939,47.838,48.939,92125
2013-11-13,48.939,49.052,48.017,48.356,83033
2013-11-14,48.356,48.469,47.669,48.214,93737
2013-11-15,47.81,48.469,47.527,47.81,79274
2013-11-18,48.233,48.506,48.186,48.459,92388
2013-11-19,48.469,48.469,47.499,47.904,117590
2013-11-20,48.205,48.205,47.499,47.8,84257
2013-11-21,47.48,47.904,46.605,47.433,98324
2013-11-22,47.245,47.716,47.01,47.198,84774
2013-11-25,47.697,47.81,46.774,47.81,186470
2013-11-26,46.963,47.085,46.925,47.057,100018
2013-11-27,46.746,47.17,46.746,47.057,81260
2013-11-28,47.17,48.28,47.085,48.026,105462
2013-11-29,47.904,48.374,47.904,48.101,75015
2013-12-02,48.045,48.845,47.104,47.104,371983
2013-12-03,47.527,47.989,47.17,47.622,81998
2013-12-04,47.951,47.989,47.405,47.622,176825
2013-12-05,47.631,47.81,47.198,47.198,65913
2013-12-06,47.198,47.433,46.605,46.746,148521
2013-12-09,47.151,47.311,46.756,46.756,56126
2013-12-10,46.614,47.019,45.203,46.586,118681
2013-12-11,45.645,46.05,44.808,44.845,212076
2013-12-12,44.516,44.516,44.064,44.139,200719
2013-12-13,44.139,45.08,43.951,44.798,146316
2013-12-16,44.516,45.316,44.186,44.233,99910
2013-12-17,44.233,44.233,41.655,42.37,316727
2013-12-18,42.351,42.963,42.351,42.728,141439
2013-12-19,42.916,44.299,42.803,42.803,192373
2013-12-20,42.577,43.386,42.464,42.633,352798
2013-12-23,43.339,44.13,43.321,43.669,97554
2013-12-27,44.233,44.233,43.292,43.292,91669
2013-12-30,43.01,44.422,43.01,43.264,122895
2014-01-02,43.405,45.598,43.405,45.363,73380
2014-01-03,45.175,45.815,44.939,45.127,27425
2014-01-07,44.798,44.798,43.546,43.575,145155
2014-01-08,43.622,43.866,42.492,42.906,115379
2014-01-09,42.916,43.01,42.502,42.539,61127
2014-01-10,42.361,42.822,42.135,42.822,61747
2014-01-13,42.483,43.226,42.078,42.379,101386
2014-01-14,42.379,42.916,42.21,42.916,62198
2014-01-15,43.198,43.198,42.539,42.897,44108
2014-01-16,43.189,43.198,42.398,42.784,46315
2014-01-17,42.539,42.775,41.081,42.116,244986
2014-01-20,42.078,42.577,41.975,42.172,136820
2014-01-21,42.069,42.511,41.89,42.257,73462
2014-01-22,42.521,43.706,42.521,42.765,110378
2014-01-23,43.048,43.753,43.019,43.753,62336
2014-01-24,43.716,43.716,42.699,43.264,69535
2014-01-27,42.916,43.001,42.615,42.906,83846
2014-01-28,42.916,44.017,42.916,43.763,90588
2014-01-29,43.481,44.083,42.361,42.511,101488
2014-01-30,42.361,43.386,42.172,43.292,252306
2014-01-31,43.386,43.528,42.963,43.33,73662
2014-02-03,43.443,43.951,43.386,43.951,51897
2014-02-04,43.292,43.753,43.189,43.669,84876
2014-02-05,43.339,43.895,42.681,42.916,130656
2014-02-06,42.756,44.516,42.756,44.328,136879
2014-02-07,43.885,44.328,43.622,43.857,171270
2014-02-10,43.857,44.657,43.499,43.499,47686
2014-02-11,43.622,44.695,43.622,44.695,58965
2014-02-12,44.751,44.883,44.629,44.742,105243
2014-02-13,44.44,44.883,44.224,44.742,88455
2014-02-14,43.951,44.309,43.584,43.65,139072
2014-02-17,44.092,44.092,43.198,43.292,256862
2014-02-18,43.603,43.603,43.066,43.198,280439
2014-02-19,43.104,43.264,42.869,43.01,48032
2014-02-20,42.822,43.838,42.775,43.838,112197
2014-02-21,43.998,44.676,43.669,44.177,54050
2014-02-24,44.233,46.247,44.233,46.116,157955
2014-02-25,45.927,45.927,44.892,45.353,108071
2014-02-26,45.523,45.598,44.798,45.08,194608
2014-02-27,44.704,45.193,44.215,45.165,113498
2014-02-28,45.099,46.549,44.986,46.549,96615
2014-03-03,44.139,45.071,43.481,43.772,137042
2014-03-04,44.233,44.789,44.026,44.092,58400
2014-03-05,44.008,44.61,43.763,44.384,64683
2014-03-06,44.384,44.657,44.243,44.431,37886
2014-03-07,44.224,44.911,43.763,44.911,95985
2014-03-10,44.469,45.25,44.233,44.233,187517
2014-03-11,44.233,44.798,43.857,44.798,65750
2014-03-12,44.695,45.175,43.932,44.13,103759
2014-03-13,44.13,44.798,43.998,44.412,161152
2014-03-14,43.857,44.186,43.481,44.139,64216
2014-03-17,44.233,45.269,44.177,45.024,41187
2014-03-18,44.77,45.25,44.28,45.212,73055
2014-03-19,44.986,45.175,44.516,45.175,20108
2014-03-20,44.516,45.08,43.951,44.704,155269
2014-03-21,44.911,45.579,44.44,44.582,238141
2014-03-24,44.375,44.582,43.97,44.233,111978
2014-03-25,44.055,44.328,43.499,44.045,105597
2014-03-26,44.224,44.346,43.998,44.092,89875
2014-03-27,44.092,44.233,43.622,44.12,106907
2014-03-28,44.13,44.233,43.669,43.763,52695
2014-03-31,44.196,44.196,43.876,44.186,50043
2014-04-01,43.829,44.168,43.546,43.603,80592
2014-04-02,43.641,43.857,43.17,43.198,44806
2014-04-03,43.339,43.669,43.217,43.509,61819
2014-04-04,43.255,43.622,43.104,43.622,37245
2014-04-07,43.424,43.556,43.01,43.433,38311
2014-04-08,43.377,43.65,43.123,43.123,53844
2014-04-09,43.161,43.424,42.681,42.775,106783
2014-04-10,43.104,43.424,42.643,43.189,87746
2014-04-11,42.633,43.198,42.596,42.897,20385
2014-04-14,42.822,42.991,42.379,42.379,50619
2014-04-15,42.351,42.784,42.163,42.182,30482
2014-04-16,42.304,42.417,41.702,41.834,67233
2014-04-17,41.786,42.276,41.739,41.881,90597
2014-04-22,42.163,42.671,41.975,42.351,132053
2014-04-23,42.351,42.699,41.786,41.852,89297
2014-04-24,41.777,42.398,41.598,42.069,125011
2014-04-25,42.351,42.351,41.692,42.069,147793
2014-04-28,41.975,42.313,41.899,42.05,55287
2014-04-29,42.05,42.332,41.834,41.881,39463
2014-04-30,41.881,42.464,41.881,42.351,59663
2014-05-02,42.069,42.436,41.89,42.05,40653
2014-05-05,41.994,42.106,41.608,41.608,41274
2014-05-06,41.542,41.881,41.448,41.457,30938
2014-05-07,41.457,41.683,41.372,41.41,88312
2014-05-08,41.41,41.862,40.986,41.41,104695
2014-05-09,41.222,41.41,40.986,40.986,63862
2014-05-12,41.175,42.069,41.175,41.984,90249
2014-05-13,42.351,42.586,42.031,42.257,210738
2014-05-14,42.455,42.586,41.881,41.881,87321
2014-05-15,42.257,42.295,41.89,41.975,244740
2014-05-16,42.144,42.238,41.363,41.57,297630
2014-05-19,42.13,42.13,41.6,41.7,65623
2014-05-20,41.7,41.97,40.84,40.84,288056
2014-05-21,40.85,41.4,40.5,40.62,191253
2014-05-22,40.9,41.26,40.8,40.97,191793
2014-05-23,41.39,41.4,40.88,41.1,96545
2014-05-26,41.5,41.53,41.2,41.4,116810
2014-05-27,41.41,41.71,41.22,41.4,133898
2014-05-28,41.25,41.3,40.29,40.29,122382
2014-05-29,40.4,41.31,40.4,40.85,199523
2014-05-30,40.9,41.48,40.75,40.9,185416
2014-06-02,41,41.26,40.75,40.94,61848
2014-06-03,41.26,41.38,41.08,41.3,263125
2014-06-04,41.25,41.6,41.25,41.55,215275
2014-06-05,41.69,42.95,41.67,42.4,162879
2014-06-06,42.79,42.87,42.14,42.77,77590
2014-06-09,42.95,43.09,42.5,42.5,46829
2014-06-10,42.5,42.8,42.02,42.29,83524
2014-06-11,42.5,42.77,42,42,53395
2014-06-12,42,42.42,41.78,41.98,90406
2014-06-13,41.7,42.1,41.34,41.6,73256
2014-06-16,41.68,41.87,41.11,41.87,54197
2014-06-17,41.5,42.27,41.37,42.27,69458
2014-06-18,42.27,42.4,41.95,42.1,83956
2014-06-20,42.5,42.5,41.18,42,188091
2014-06-23,42,42.38,41.55,42,45967
2014-06-24,42.28,42.3,41.62,41.7,44529
2014-06-25,41.56,41.97,41.1,41.1,75845
2014-06-26,41.11,41.41,40.52,40.76,64015
2014-06-27,40.52,40.94,40.51,40.65,50661
2014-06-30,40.65,41.6,40.65,41.13,81498
2014-07-01,41.38,42.21,41.02,41.93,53007
2014-07-02,41.5,42.47,41.5,41.84,114013
2014-07-03,41.8,42,41.52,41.57,76069
2014-07-04,41.22,41.58,40.82,40.82,41065
2014-07-07,40.9,41.5,40.75,40.75,20008
2014-07-08,41.19,41.44,40.26,40.32,48937
2014-07-09,40.41,40.82,39.91,39.91,32289
2014-07-10,39.9,40.64,39.21,39.31,87482
2014-07-11,39.68,40.94,39.62,40.46,53899
2014-07-14,40.5,41.35,40.5,41,85927
2014-07-15,41.1,41.3,40.22,40.22,61195
2014-07-16,40.75,40.75,40.13,40.42,112347
2014-07-17,40.14,40.57,40.14,40.47,53827
2014-07-18,40.47,40.98,40.14,40.75,54962
2014-07-21,41,41,39.8,39.8,60845
2014-07-22,39.81,40.66,39.81,40.2,112033
2014-07-23,40.52,40.74,40.47,40.69,43028
2014-07-24,40.74,40.74,40.25,40.28,115461
2014-07-25,40.29,40.77,40.29,40.41,51429
2014-07-28,40.41,41.34,40.41,40.9,54046
2014-07-29,40.92,41.46,40.92,41.2,60688
2014-07-30,41.05,41.5,40.81,40.85,106737
2014-07-31,40.72,41.58,40.6,41.58,151930
2014-08-01,41.25,41.6,41.15,41.58,111150
2014-08-04,41.57,41.89,41.37,41.6,61919
2014-08-05,41.61,42.39,41.6,41.78,159603
2014-08-06,41.79,41.79,41.42,41.6,102887
2014-08-07,41.5,41.63,41.05,41.4,76790
2014-08-08,41.15,41.6,41.03,41.4,154501
2014-08-11,41.35,41.83,41.35,41.51,56376
2014-08-12,41.51,41.9,41.14,41.75,60146
2014-08-13,41.95,42.6,41.65,42.1,88761
2014-08-14,42,42.68,41.81,42.4,124666
2014-08-18,42.11,42.43,41.4,42.34,78951
2014-08-19,42.34,42.4,41.91,42.34,68071
2014-08-20,41.82,42.4,41.8,42.29,59375
2014-08-21,42.2,43,42.07,42.96,60585
2014-08-22,42.94,43.35,42.56,43.3,132320
2014-08-25,43.16,43.22,42.67,42.86,30986
2014-08-26,42.61,42.98,42.28,42.97,37753
2014-08-27,42.9,43.5,42.85,43.2,48595
2014-08-28,42.8,43.37,42.23,42.55,88228
2014-08-29,42.12,43.08,42.1,42.3,132038
2014-09-01,42.31,43,41.87,42.49,137943
2014-09-02,42.85,43,42.8,42.97,132312
2014-09-03,42.97,43.97,42.94,43.9,148176
2014-09-04,43.9,43.9,43.3,43.66,43701
2014-09-05,43.79,43.87,43.32,43.64,44184
2014-09-08,43.7,43.7,42.85,42.85,95535
2014-09-09,42.81,43.59,42.81,43.3,42643
2014-09-10,42.87,43.65,42.87,42.93,30348
2014-09-11,42.93,43.55,42.9,43.35,62928
2014-09-12,43.35,43.75,43.35,43.55,32608
2014-09-15,43.69,43.8,43.43,43.51,37939
2014-09-16,43.51,43.79,42.96,43.49,58375
2014-09-17,43.59,44.43,43.5,44.42,99378
2014-09-18,43.95,44.74,43.95,44.14,103085
2014-09-19,44.33,44.85,44.22,44.85,137488
2014-09-22,44.46,44.85,44.01,44.15,42994
2014-09-23,44.41,44.63,44.17,44.29,60069
2014-09-24,44.2,44.58,43.78,44.55,42655
2014-09-25,44.59,45.38,44.59,45,115476
2014-09-26,44.84,45.69,44.64,45.64,121845
2014-09-29,45.65,46.55,45.64,46.09,136335
2014-09-30,46.5,46.6,46,46.6,132258
2014-10-01,46.6,46.95,46.37,46.75,171566
2014-10-02,46.4,46.46,46.01,46.3,103009
2014-10-03,46.13,46.15,45.93,46.1,61390
2014-10-06,45.99,46.51,45.94,46.49,28593
2014-10-07,46.08,46.5,46.04,46.5,66341
2014-10-08,45.8,45.9,44.58,44.98,89219
2014-10-09,44.98,45.35,44,44.55,153899
2014-10-10,44.4,44.4,43.7,43.7,90428
2014-10-13,43.59,44.34,43.5,43.94,31581
2014-10-14,43.6,44.82,43.6,44.25,74672
2014-10-15,44.11,44.85,43.52,43.7,118745
2014-10-16,43.8,44.85,43.8,44.8,84556
2014-10-17,44.85,45.48,44.46,44.46,122009
2014-10-20,45,45.85,44.86,45.85,138627
2014-10-21,45.83,46.48,45.77,46.2,351741
2014-10-22,46.39,46.81,46.25,46.75,121579
2014-10-23,46.75,47.15,46.55,47.15,147156
2014-10-24,47.19,48.3,47.1,48,236962
2014-10-27,48,48.38,48,48.23,110683
2014-10-28,48.01,48.7,48.01,48.55,223799
2014-10-29,48.45,48.86,48.45,48.55,303216
2014-10-30,48.25,48.8,48.15,48.8,492892
2014-10-31,49,50,49,50,424343
2014-11-03,50,50.05,49.83,49.9,56729
2014-11-04,49.79,49.97,49.79,49.9,82406
2014-11-05,49.85,50.2,49.44,49.71,367739
2014-11-06,49.71,50.13,49.63,49.9,223032
2014-11-07,49.72,50.5,49.71,50.4,145195
2014-11-10,49.73,50.03,49.38,49.38,28930
2014-11-12,49.31,50.95,48,50.5,173097
2014-11-13,50.54,50.68,50.13,50.5,44408
2014-11-14,50.05,50.59,50.05,50.5,147565
2014-11-17,50.61,52.8,50.61,52.5,169881
2014-11-18,52.42,53.75,52.35,53.22,145803
2014-11-19,53,53.01,52.51,52.6,96637
2014-11-20,52.6,53.1,52.51,53.02,90586
2014-11-21,52.9,53.5,52.55,53.5,221751
2014-11-24,53.5,53.5,52.79,53.1,78318
2014-11-25,53.5,53.68,53.18,53.18,212189
2014-11-26,53.2,53.5,53.19,53.4,125766
2014-11-27,53.45,53.61,53.44,53.55,98083
2014-11-28,54,54,53.44,53.8,207571
2014-12-01,54,54,53.44,53.8,284679
2014-12-02,53.95,53.96,53.2,53.95,442430
2014-12-03,53.99,53.99,53.45,53.75,88285
2014-12-04,53.65,53.7,53.44,53.65,149774
2014-12-05,53.4,53.74,51.94,53.64,174700
2014-12-08,53.53,53.98,53.53,53.79,184483
2014-12-09,53.53,53.64,52.73,53.3,84067
2014-12-10,53.59,53.59,52.69,52.95,121675
2014-12-11,52.69,53.19,52.59,53,96342
2014-12-12,52.55,52.9,52.22,52.5,137236
2014-12-15,52.06,52.99,51.6,51.6,151619
2014-12-16,50.75,51.85,49.09,51.26,224549
2014-12-17,50.5,52.43,50.5,51.9,139414
2014-12-18,52.48,53.29,51.95,53,238659
2014-12-19,53,53,50.53,51.56,302941
2014-12-22,51.58,53.34,51.02,52.41,108579
2014-12-23,51.75,53,51.75,52.99,98539
2014-12-29,52.31,53.37,51.37,51.37,134908
2014-12-30,53.1,53.1,50.1,51,331772
2015-01-02,51.07,51.74,50.45,50.45,62718
2015-01-05,50.22,51,49.85,50.79,92826
2015-01-07,50.9,52.99,50.06,52.73,106522
2015-01-08,52.7,54,52.17,53.9,141227
2015-01-09,53.8,53.8,52.63,53.1,56812
2015-01-12,52.67,53,52.51,52.8,70591
2015-01-13,53,54.7,52.81,54.5,139620
2015-01-14,54.4,54.4,52.65,53.52,110885
2015-01-15,53.67,54.35,53.21,53.57,367525
2015-01-16,52.77,54,52.3,53.4,108090
2015-01-19,53.2,53.2,52,52.6,21952
2015-01-20,52.2,54.3,52.2,53.65,129125
2015-01-21,53.65,53.82,52.51,52.98,98115
2015-01-22,53.94,54,53.12,54,85264
