Date,Open,High,Low,Close
1971-11-22,0.5859,0.5859,0.5859,0.5859
1971-11-23,0.5868,0.5868,0.5868,0.5868
1971-11-24,0.5891,0.5891,0.5891,0.5891
1971-11-26,0.5894,0.5894,0.5894,0.5894
1971-11-29,0.5892,0.5892,0.5892,0.5892
1971-11-30,0.589,0.589,0.589,0.589
1971-12-01,0.5903,0.5903,0.5903,0.5903
1971-12-02,0.5929,0.5929,0.5929,0.5929
1971-12-03,0.5965,0.5965,0.5965,0.5965
1971-12-06,0.6001,0.6001,0.6001,0.6001
1971-12-07,0.5968,0.5968,0.5968,0.5968
1971-12-08,0.5974,0.5974,0.5974,0.5974
1971-12-09,0.5962,0.5962,0.5962,0.5962
1971-12-10,0.5952,0.5952,0.5952,0.5952
1971-12-13,0.5954,0.5954,0.5954,0.5954
1971-12-14,0.5989,0.5989,0.5989,0.5989
1971-12-15,0.5996,0.5996,0.5996,0.5996
1971-12-16,0.5988,0.5988,0.5988,0.5988
1971-12-17,0.5985,0.5985,0.5985,0.5985
1971-12-20,0.5986,0.5986,0.5986,0.5986
1971-12-21,0.5986,0.5986,0.5986,0.5986
1971-12-22,0.5984,0.5984,0.5984,0.5984
1971-12-23,0.5974,0.5974,0.5974,0.5974
1971-12-24,0.5969,0.5969,0.5969,0.5969
1971-12-27,0.5953,0.5953,0.5953,0.5953
1971-12-28,0.5946,0.5946,0.5946,0.5946
1971-12-29,0.5946,0.5946,0.5946,0.5946
1971-12-30,0.5966,0.5966,0.5966,0.5966
1971-12-31,0.5966,0.5966,0.5966,0.5966
1972-01-03,0.5962,0.5962,0.5962,0.5962
1972-01-04,0.5958,0.5958,0.5958,0.5958
1972-01-05,0.5961,0.5961,0.5961,0.5961
1972-01-06,0.5974,0.5974,0.5974,0.5974
1972-01-07,0.5975,0.5975,0.5975,0.5975
1972-01-10,0.5998,0.5998,0.5998,0.5998
1972-01-11,0.6002,0.6002,0.6002,0.6002
1972-01-12,0.6038,0.6038,0.6038,0.6038
1972-01-13,0.6066,0.6066,0.6066,0.6066
1972-01-14,0.6071,0.6071,0.6071,0.6071
1972-01-17,0.608,0.608,0.608,0.608
1972-01-18,0.6058,0.6058,0.6058,0.6058
1972-01-19,0.6068,0.6068,0.6068,0.6068
1972-01-20,0.6058,0.6058,0.6058,0.6058
1972-01-21,0.6059,0.6059,0.6059,0.6059
1972-01-24,0.6075,0.6075,0.6075,0.6075
1972-01-25,0.6081,0.6081,0.6081,0.6081
1972-01-26,0.6072,0.6072,0.6072,0.6072
1972-01-27,0.6074,0.6074,0.6074,0.6074
1972-01-28,0.6073,0.6073,0.6073,0.6073
1972-01-31,0.6076,0.6076,0.6076,0.6076
1972-02-01,0.6089,0.6089,0.6089,0.6089
1972-02-02,0.6123,0.6123,0.6123,0.6123
1972-02-03,0.6108,0.6108,0.6108,0.6108
1972-02-04,0.6088,0.6088,0.6088,0.6088
1972-02-07,0.6096,0.6096,0.6096,0.6096
1972-02-08,0.6098,0.6098,0.6098,0.6098
1972-02-09,0.6112,0.6112,0.6112,0.6112
1972-02-10,0.6115,0.6115,0.6115,0.6115
1972-02-11,0.6115,0.6115,0.6115,0.6115
1972-02-14,0.612,0.612,0.612,0.612
1972-02-15,0.6121,0.6121,0.6121,0.6121
1972-02-16,0.6178,0.6178,0.6178,0.6178
1972-02-17,0.6145,0.6145,0.6145,0.6145
1972-02-18,0.6149,0.6149,0.6149,0.6149
1972-02-22,0.614,0.614,0.614,0.614
1972-02-23,0.6146,0.6146,0.6146,0.6146
1972-02-24,0.6133,0.6133,0.6133,0.6133
1972-02-25,0.6106,0.6106,0.6106,0.6106
1972-02-28,0.6116,0.6116,0.6116,0.6116
1972-02-29,0.6129,0.6129,0.6129,0.6129
1972-03-01,0.6131,0.6131,0.6131,0.6131
1972-03-02,0.6127,0.6127,0.6127,0.6127
1972-03-03,0.6127,0.6127,0.6127,0.6127
1972-03-06,0.6143,0.6143,0.6143,0.6143
1972-03-07,0.6155,0.6155,0.6155,0.6155
1972-03-08,0.6171,0.6171,0.6171,0.6171
1972-03-09,0.618,0.618,0.618,0.618
1972-03-10,0.6176,0.6176,0.6176,0.6176
1972-03-13,0.6172,0.6172,0.6172,0.6172
1972-03-14,0.6163,0.6163,0.6163,0.6163
1972-03-15,0.6166,0.6166,0.6166,0.6166
1972-03-16,0.6159,0.6159,0.6159,0.6159
1972-03-17,0.5949,0.5949,0.5949,0.5949
1972-03-20,0.6145,0.6145,0.6145,0.6145
1972-03-21,0.6155,0.6155,0.6155,0.6155
1972-03-22,0.615,0.615,0.615,0.615
1972-03-23,0.6142,0.6142,0.6142,0.6142
1972-03-24,0.6129,0.6129,0.6129,0.6129
1972-03-27,0.6147,0.6147,0.6147,0.6147
1972-03-28,0.615,0.615,0.615,0.615
1972-03-29,0.6151,0.6151,0.6151,0.6151
1972-03-30,0.6154,0.6154,0.6154,0.6154
1972-03-31,0.6156,0.6156,0.6156,0.6156
1972-04-03,0.6157,0.6157,0.6157,0.6157
1972-04-04,0.615,0.615,0.615,0.615
1972-04-05,0.6149,0.6149,0.6149,0.6149
1972-04-06,0.6145,0.6145,0.6145,0.6145
1972-04-07,0.6148,0.6148,0.6148,0.6148
1972-04-10,0.6147,0.6147,0.6147,0.6147
1972-04-11,0.6147,0.6147,0.6147,0.6147
1972-04-12,0.6151,0.6151,0.6151,0.6151
1972-04-13,0.614,0.614,0.614,0.614
1972-04-14,0.6136,0.6136,0.6136,0.6136
1972-04-17,0.6135,0.6135,0.6135,0.6135
1972-04-18,0.6105,0.6105,0.6105,0.6105
1972-04-19,0.6104,0.6104,0.6104,0.6104
1972-04-20,0.6124,0.6124,0.6124,0.6124
1972-04-21,0.612,0.612,0.612,0.612
1972-04-24,0.6138,0.6138,0.6138,0.6138
1972-04-25,0.6139,0.6139,0.6139,0.6139
1972-04-26,0.6134,0.6134,0.6134,0.6134
1972-04-27,0.6136,0.6136,0.6136,0.6136
1972-04-28,0.6132,0.6132,0.6132,0.6132
1972-05-01,0.6135,0.6135,0.6135,0.6135
1972-05-02,0.6128,0.6128,0.6128,0.6128
1972-05-03,0.6132,0.6132,0.6132,0.6132
1972-05-04,0.6135,0.6135,0.6135,0.6135
1972-05-05,0.6132,0.6132,0.6132,0.6132
1972-05-08,0.6132,0.6132,0.6132,0.6132
1972-05-09,0.6143,0.6143,0.6143,0.6143
1972-05-10,0.6144,0.6144,0.6144,0.6144
1972-05-11,0.614,0.614,0.614,0.614
1972-05-12,0.6135,0.6135,0.6135,0.6135
1972-05-15,0.6127,0.6127,0.6127,0.6127
1972-05-16,0.612,0.612,0.612,0.612
1972-05-17,0.6133,0.6133,0.6133,0.6133
1972-05-18,0.6133,0.6133,0.6133,0.6133
1972-05-19,0.613,0.613,0.613,0.613
1972-05-22,0.6132,0.6132,0.6132,0.6132
1972-05-23,0.6134,0.6134,0.6134,0.6134
1972-05-24,0.6136,0.6136,0.6136,0.6136
1972-05-25,0.6132,0.6132,0.6132,0.6132
1972-05-26,0.6135,0.6135,0.6135,0.6135
1972-05-30,0.614,0.614,0.614,0.614
1972-05-31,0.6141,0.6141,0.6141,0.6141
1972-06-01,0.6141,0.6141,0.6141,0.6141
1972-06-02,0.6141,0.6141,0.6141,0.6141
1972-06-05,0.6138,0.6138,0.6138,0.6138
1972-06-06,0.6136,0.6136,0.6136,0.6136
1972-06-07,0.6139,0.6139,0.6139,0.6139
1972-06-08,0.6143,0.6143,0.6143,0.6143
1972-06-09,0.6146,0.6146,0.6146,0.6146
1972-06-12,0.6157,0.6157,0.6157,0.6157
1972-06-13,0.6164,0.6164,0.6164,0.6164
1972-06-14,0.6161,0.6161,0.6161,0.6161
1972-06-15,0.6166,0.6166,0.6166,0.6166
1972-06-16,0.6155,0.6155,0.6155,0.6155
1972-06-19,0.615,0.615,0.615,0.615
1972-06-20,0.6139,0.6139,0.6139,0.6139
1972-06-21,0.6135,0.6135,0.6135,0.6135
1972-06-22,0.6111,0.6111,0.6111,0.6111
1972-06-23,0.6202,0.6202,0.6202,0.6202
1972-06-26,0.6192,0.6192,0.6192,0.6192
1972-06-27,0.6157,0.6157,0.6157,0.6157
1972-06-28,0.6172,0.6172,0.6172,0.6172
1972-06-29,0.6174,0.6174,0.6174,0.6174
1972-06-30,0.619,0.619,0.619,0.619
1972-07-03,0.619,0.619,0.619,0.619
1972-07-05,0.6186,0.6186,0.6186,0.6186
1972-07-06,0.6182,0.6182,0.6182,0.6182
1972-07-07,0.6187,0.6187,0.6187,0.6187
1972-07-10,0.6182,0.6182,0.6182,0.6182
1972-07-11,0.6181,0.6181,0.6181,0.6181
1972-07-12,0.6189,0.6189,0.6189,0.6189
1972-07-13,0.619,0.619,0.619,0.619
1972-07-14,0.6191,0.6191,0.6191,0.6191
1972-07-17,0.619,0.619,0.619,0.619
1972-07-18,0.6179,0.6179,0.6179,0.6179
1972-07-19,0.6154,0.6154,0.6154,0.6154
1972-07-20,0.6161,0.6161,0.6161,0.6161
1972-07-21,0.6151,0.6151,0.6151,0.6151
1972-07-24,0.6148,0.6148,0.6148,0.6148
1972-07-25,0.6146,0.6146,0.6146,0.6146
1972-07-26,0.615,0.615,0.615,0.615
1972-07-27,0.6144,0.6144,0.6144,0.6144
1972-07-28,0.6141,0.6141,0.6141,0.6141
1972-07-31,0.6143,0.6143,0.6143,0.6143
1972-08-01,0.614,0.614,0.614,0.614
1972-08-02,0.6127,0.6127,0.6127,0.6127
1972-08-03,0.6135,0.6135,0.6135,0.6135
1972-08-04,0.6135,0.6135,0.6135,0.6135
1972-08-07,0.6137,0.6137,0.6137,0.6137
1972-08-08,0.6133,0.6133,0.6133,0.6133
1972-08-09,0.6129,0.6129,0.6129,0.6129
1972-08-10,0.6124,0.6124,0.6124,0.6124
1972-08-11,0.6124,0.6124,0.6124,0.6124
1972-08-14,0.6128,0.6128,0.6128,0.6128
1972-08-15,0.6121,0.6121,0.6121,0.6121
1972-08-16,0.6112,0.6112,0.6112,0.6112
1972-08-17,0.6104,0.6104,0.6104,0.6104
1972-08-18,0.6104,0.6104,0.6104,0.6104
1972-08-21,0.6097,0.6097,0.6097,0.6097
1972-08-22,0.6113,0.6113,0.6113,0.6113
1972-08-23,0.6118,0.6118,0.6118,0.6118
1972-08-24,0.6119,0.6119,0.6119,0.6119
1972-08-25,0.6106,0.6106,0.6106,0.6106
1972-08-28,0.6112,0.6112,0.6112,0.6112
1972-08-29,0.6112,0.6112,0.6112,0.6112
1972-08-30,0.6118,0.6118,0.6118,0.6118
1972-08-31,0.6111,0.6111,0.6111,0.6111
1972-09-01,0.6114,0.6114,0.6114,0.6114
1972-09-05,0.6113,0.6113,0.6113,0.6113
1972-09-06,0.6116,0.6116,0.6116,0.6116
1972-09-07,0.6124,0.6124,0.6124,0.6124
1972-09-08,0.6121,0.6121,0.6121,0.6121
1972-09-11,0.6116,0.6116,0.6116,0.6116
1972-09-12,0.6114,0.6114,0.6114,0.6114
1972-09-13,0.6116,0.6116,0.6116,0.6116
1972-09-14,0.6112,0.6112,0.6112,0.6112
1972-09-15,0.6107,0.6107,0.6107,0.6107
1972-09-18,0.6099,0.6099,0.6099,0.6099
1972-09-19,0.6102,0.6102,0.6102,0.6102
1972-09-20,0.6107,0.6107,0.6107,0.6107
1972-09-21,0.6106,0.6106,0.6106,0.6106
1972-09-22,0.6107,0.6107,0.6107,0.6107
1972-09-25,0.6103,0.6103,0.6103,0.6103
1972-09-26,0.6098,0.6098,0.6098,0.6098
1972-09-27,0.6099,0.6099,0.6099,0.6099
1972-09-28,0.6089,0.6089,0.6089,0.6089
1972-09-29,0.6089,0.6089,0.6089,0.6089
1972-10-02,0.6072,0.6072,0.6072,0.6072
1972-10-03,0.6068,0.6068,0.6068,0.6068
1972-10-04,0.6084,0.6084,0.6084,0.6084
1972-10-05,0.61,0.61,0.61,0.61
1972-10-06,0.6101,0.6101,0.6101,0.6101
1972-10-10,0.6092,0.6092,0.6092,0.6092
1972-10-11,0.6079,0.6079,0.6079,0.6079
1972-10-12,0.6076,0.6076,0.6076,0.6076
1972-10-13,0.6073,0.6073,0.6073,0.6073
1972-10-16,0.6076,0.6076,0.6076,0.6076
1972-10-17,0.6076,0.6076,0.6076,0.6076
1972-10-18,0.6084,0.6084,0.6084,0.6084
1972-10-19,0.6085,0.6085,0.6085,0.6085
1972-10-20,0.6081,0.6081,0.6081,0.6081
1972-10-24,0.6067,0.6067,0.6067,0.6067
1972-10-25,0.6085,0.6085,0.6085,0.6085
1972-10-26,0.6081,0.6081,0.6081,0.6081
1972-10-27,0.6081,0.6081,0.6081,0.6081
1972-10-30,0.6087,0.6087,0.6087,0.6087
1972-10-31,0.6084,0.6084,0.6084,0.6084
1972-11-01,0.609,0.609,0.609,0.609
1972-11-02,0.6094,0.6094,0.6094,0.6094
1972-11-03,0.6095,0.6095,0.6095,0.6095
1972-11-06,0.6087,0.6087,0.6087,0.6087
1972-11-08,0.608,0.608,0.608,0.608
1972-11-09,0.6084,0.6084,0.6084,0.6084
1972-11-10,0.6079,0.6079,0.6079,0.6079
1972-11-13,0.6077,0.6077,0.6077,0.6077
1972-11-14,0.6077,0.6077,0.6077,0.6077
1972-11-15,0.6081,0.6081,0.6081,0.6081
1972-11-16,0.6078,0.6078,0.6078,0.6078
1972-11-17,0.6077,0.6077,0.6077,0.6077
1972-11-20,0.6084,0.6084,0.6084,0.6084
1972-11-21,0.6086,0.6086,0.6086,0.6086
1972-11-22,0.6089,0.6089,0.6089,0.6089
1972-11-24,0.6088,0.6088,0.6088,0.6088
1972-11-27,0.6101,0.6101,0.6101,0.6101
1972-11-28,0.6096,0.6096,0.6096,0.6096
1972-11-29,0.6102,0.6102,0.6102,0.6102
1972-11-30,0.6107,0.6107,0.6107,0.6107
1972-12-01,0.6115,0.6115,0.6115,0.6115
1972-12-04,0.6105,0.6105,0.6105,0.6105
1972-12-05,0.6108,0.6108,0.6108,0.6108
1972-12-06,0.6099,0.6099,0.6099,0.6099
1972-12-07,0.6101,0.6101,0.6101,0.6101
1972-12-08,0.6101,0.6101,0.6101,0.6101
1972-12-11,0.61,0.61,0.61,0.61
1972-12-12,0.6096,0.6096,0.6096,0.6096
1972-12-13,0.6098,0.6098,0.6098,0.6098
1972-12-14,0.6098,0.6098,0.6098,0.6098
1972-12-15,0.6092,0.6092,0.6092,0.6092
1972-12-18,0.6088,0.6088,0.6088,0.6088
1972-12-19,0.6086,0.6086,0.6086,0.6086
1972-12-20,0.609,0.609,0.609,0.609
1972-12-21,0.6098,0.6098,0.6098,0.6098
1972-12-22,0.6094,0.6094,0.6094,0.6094
1972-12-26,0.6094,0.6094,0.6094,0.6094
1972-12-27,0.6088,0.6088,0.6088,0.6088
1972-12-28,0.609,0.609,0.609,0.609
1972-12-29,0.6091,0.6091,0.6091,0.6091
1973-01-02,0.6085,0.6085,0.6085,0.6085
1973-01-03,0.6086,0.6086,0.6086,0.6086
1973-01-04,0.6086,0.6086,0.6086,0.6086
1973-01-05,0.6085,0.6085,0.6085,0.6085
1973-01-08,0.6079,0.6079,0.6079,0.6079
1973-01-09,0.6081,0.6081,0.6081,0.6081
1973-01-10,0.6092,0.6092,0.6092,0.6092
1973-01-11,0.6086,0.6086,0.6086,0.6086
1973-01-12,0.6083,0.6083,0.6083,0.6083
1973-01-15,0.6075,0.6075,0.6075,0.6075
1973-01-16,0.6074,0.6074,0.6074,0.6074
1973-01-17,0.6075,0.6075,0.6075,0.6075
1973-01-18,0.6071,0.6071,0.6071,0.6071
1973-01-19,0.6068,0.6068,0.6068,0.6068
1973-01-22,0.6108,0.6108,0.6108,0.6108
1973-01-23,0.6102,0.6102,0.6102,0.6102
1973-01-24,0.6127,0.6127,0.6127,0.6127
1973-01-25,0.6123,0.6123,0.6123,0.6123
1973-01-26,0.6127,0.6127,0.6127,0.6127
1973-01-29,0.6163,0.6163,0.6163,0.6163
1973-01-30,0.6181,0.6181,0.6181,0.6181
1973-01-31,0.6182,0.6182,0.6182,0.6182
1973-02-01,0.6191,0.6191,0.6191,0.6191
1973-02-02,0.617,0.617,0.617,0.617
1973-02-05,0.6185,0.6185,0.6185,0.6185
1973-02-06,0.6184,0.6184,0.6184,0.6184
1973-02-07,0.6191,0.6191,0.6191,0.6191
1973-02-08,0.6193,0.6193,0.6193,0.6193
1973-02-09,0.6192,0.6192,0.6192,0.6192
1973-02-13,0.6588,0.6588,0.6588,0.6588
1973-02-14,0.6835,0.6835,0.6835,0.6835
1973-02-15,0.6604,0.6604,0.6604,0.6604
1973-02-16,0.6585,0.6585,0.6585,0.6585
1973-02-20,0.6573,0.6573,0.6573,0.6573
1973-02-21,0.6582,0.6582,0.6582,0.6582
1973-02-22,0.668,0.668,0.668,0.668
1973-02-23,0.6771,0.6771,0.6771,0.6771
1973-02-26,0.6765,0.6765,0.6765,0.6765
1973-02-27,0.6825,0.6825,0.6825,0.6825
1973-02-28,0.6882,0.6882,0.6882,0.6882
1973-03-01,0.6913,0.6913,0.6913,0.6913
1973-03-02,0.704,0.704,0.704,0.704
1973-03-05,0.6937,0.6937,0.6937,0.6937
1973-03-06,0.695,0.695,0.695,0.695
1973-03-07,0.6992,0.6992,0.6992,0.6992
1973-03-08,0.7034,0.7034,0.7034,0.7034
1973-03-09,0.702,0.702,0.702,0.702
1973-03-12,0.6976,0.6976,0.6976,0.6976
1973-03-13,0.6927,0.6927,0.6927,0.6927
1973-03-14,0.6923,0.6923,0.6923,0.6923
1973-03-15,0.6964,0.6964,0.6964,0.6964
1973-03-16,0.6884,0.6884,0.6884,0.6884
1973-03-19,0.6898,0.6898,0.6898,0.6898
1973-03-20,0.6903,0.6903,0.6903,0.6903
1973-03-21,0.6896,0.6896,0.6896,0.6896
1973-03-22,0.6898,0.6898,0.6898,0.6898
1973-03-23,0.6901,0.6901,0.6901,0.6901
1973-03-26,0.6909,0.6909,0.6909,0.6909
1973-03-27,0.6904,0.6904,0.6904,0.6904
1973-03-28,0.6898,0.6898,0.6898,0.6898
1973-03-29,0.6886,0.6886,0.6886,0.6886
1973-03-30,0.6861,0.6861,0.6861,0.6861
1973-04-02,0.6833,0.6833,0.6833,0.6833
1973-04-03,0.682,0.682,0.682,0.682
1973-04-04,0.6896,0.6896,0.6896,0.6896
1973-04-05,0.6886,0.6886,0.6886,0.6886
1973-04-06,0.6869,0.6869,0.6869,0.6869
1973-04-09,0.6863,0.6863,0.6863,0.6863
1973-04-10,0.6863,0.6863,0.6863,0.6863
1973-04-11,0.6891,0.6891,0.6891,0.6891
1973-04-12,0.689,0.689,0.689,0.689
1973-04-13,0.6886,0.6886,0.6886,0.6886
1973-04-16,0.6826,0.6826,0.6826,0.6826
1973-04-17,0.6908,0.6908,0.6908,0.6908
1973-04-18,0.6902,0.6902,0.6902,0.6902
1973-04-19,0.6892,0.6892,0.6892,0.6892
1973-04-20,0.6894,0.6894,0.6894,0.6894
1973-04-23,0.6892,0.6892,0.6892,0.6892
1973-04-24,0.6877,0.6877,0.6877,0.6877
1973-04-25,0.6881,0.6881,0.6881,0.6881
1973-04-26,0.6861,0.6861,0.6861,0.6861
1973-04-27,0.687,0.687,0.687,0.687
1973-04-30,0.6871,0.6871,0.6871,0.6871
1973-05-01,0.6872,0.6872,0.6872,0.6872
1973-05-02,0.6872,0.6872,0.6872,0.6872
1973-05-03,0.6864,0.6864,0.6864,0.6864
1973-05-04,0.6853,0.6853,0.6853,0.6853
1973-05-07,0.6836,0.6836,0.6836,0.6836
1973-05-08,0.6861,0.6861,0.6861,0.6861
1973-05-09,0.687,0.687,0.687,0.687
1973-05-10,0.6869,0.6869,0.6869,0.6869
1973-05-11,0.6879,0.6879,0.6879,0.6879
1973-05-14,0.696,0.696,0.696,0.696
1973-05-15,0.7028,0.7028,0.7028,0.7028
1973-05-16,0.7001,0.7001,0.7001,0.7001
1973-05-17,0.699,0.699,0.699,0.699
1973-05-18,0.7038,0.7038,0.7038,0.7038
1973-05-21,0.711,0.711,0.711,0.711
1973-05-22,0.7103,0.7103,0.7103,0.7103
1973-05-23,0.7093,0.7093,0.7093,0.7093
1973-05-24,0.7079,0.7079,0.7079,0.7079
1973-05-25,0.706,0.706,0.706,0.706
1973-05-29,0.7116,0.7116,0.7116,0.7116
1973-05-30,0.7186,0.7186,0.7186,0.7186
1973-05-31,0.7231,0.7231,0.7231,0.7231
1973-06-01,0.728,0.728,0.728,0.728
1973-06-04,0.7479,0.7479,0.7479,0.7479
1973-06-05,0.7489,0.7489,0.7489,0.7489
1973-06-06,0.7397,0.7397,0.7397,0.7397
1973-06-07,0.737,0.737,0.737,0.737
1973-06-08,0.7434,0.7434,0.7434,0.7434
1973-06-11,0.7415,0.7415,0.7415,0.7415
1973-06-12,0.7473,0.7473,0.7473,0.7473
1973-06-13,0.7424,0.7424,0.7424,0.7424
1973-06-14,0.7479,0.7479,0.7479,0.7479
1973-06-15,0.7557,0.7557,0.7557,0.7557
1973-06-18,0.7613,0.7613,0.7613,0.7613
1973-06-19,0.7592,0.7592,0.7592,0.7592
1973-06-20,0.7594,0.7594,0.7594,0.7594
1973-06-21,0.7625,0.7625,0.7625,0.7625
1973-06-22,0.7643,0.7643,0.7643,0.7643
1973-06-25,0.7635,0.7635,0.7635,0.7635
1973-06-26,0.7683,0.7683,0.7683,0.7683
1973-06-27,0.7747,0.7747,0.7747,0.7747
1973-06-28,0.7888,0.7888,0.7888,0.7888
1973-06-29,0.8025,0.8025,0.8025,0.8025
1973-07-02,0.813,0.813,0.813,0.813
1973-07-03,0.8195,0.8195,0.8195,0.8195
1973-07-05,0.837,0.837,0.837,0.837
1973-07-06,0.862,0.862,0.862,0.862
1973-07-09,0.8366,0.8366,0.8366,0.8366
1973-07-10,0.8152,0.8152,0.8152,0.8152
1973-07-11,0.8103,0.8103,0.8103,0.8103
1973-07-12,0.8164,0.8164,0.8164,0.8164
1973-07-13,0.8191,0.8191,0.8191,0.8191
1973-07-16,0.8261,0.8261,0.8261,0.8261
1973-07-17,0.8391,0.8391,0.8391,0.8391
1973-07-18,0.8472,0.8472,0.8472,0.8472
1973-07-19,0.8353,0.8353,0.8353,0.8353
1973-07-20,0.8445,0.8445,0.8445,0.8445
1973-07-23,0.8458,0.8458,0.8458,0.8458
1973-07-24,0.8464,0.8464,0.8464,0.8464
1973-07-25,0.8489,0.8489,0.8489,0.8489
1973-07-26,0.852,0.852,0.852,0.852
1973-07-27,0.8477,0.8477,0.8477,0.8477
1973-07-30,0.8354,0.8354,0.8354,0.8354
1973-07-31,0.8396,0.8396,0.8396,0.8396
1973-08-01,0.8341,0.8341,0.8341,0.8341
1973-08-02,0.8333,0.8333,0.8333,0.8333
1973-08-03,0.8296,0.8296,0.8296,0.8296
1973-08-06,0.8167,0.8167,0.8167,0.8167
1973-08-07,0.8241,0.8241,0.8241,0.8241
1973-08-08,0.823,0.823,0.823,0.823
1973-08-09,0.8173,0.8173,0.8173,0.8173
1973-08-10,0.8109,0.8109,0.8109,0.8109
1973-08-13,0.8095,0.8095,0.8095,0.8095
1973-08-14,0.7972,0.7972,0.7972,0.7972
1973-08-15,0.7908,0.7908,0.7908,0.7908
1973-08-16,0.7861,0.7861,0.7861,0.7861
1973-08-17,0.7876,0.7876,0.7876,0.7876
1973-08-20,0.8068,0.8068,0.8068,0.8068
1973-08-21,0.7908,0.7908,0.7908,0.7908
1973-08-22,0.7888,0.7888,0.7888,0.7888
1973-08-23,0.7865,0.7865,0.7865,0.7865
1973-08-24,0.7924,0.7924,0.7924,0.7924
1973-08-27,0.7894,0.7894,0.7894,0.7894
1973-08-28,0.7895,0.7895,0.7895,0.7895
1973-08-29,0.7988,0.7988,0.7988,0.7988
1973-08-30,0.7927,0.7927,0.7927,0.7927
1973-08-31,0.7923,0.7923,0.7923,0.7923
1973-09-04,0.7945,0.7945,0.7945,0.7945
1973-09-05,0.8015,0.8015,0.8015,0.8015
1973-09-06,0.7992,0.7992,0.7992,0.7992
1973-09-07,0.8061,0.8061,0.8061,0.8061
1973-09-10,0.8022,0.8022,0.8022,0.8022
1973-09-11,0.7984,0.7984,0.7984,0.7984
1973-09-12,0.7998,0.7998,0.7998,0.7998
1973-09-13,0.7974,0.7974,0.7974,0.7974
1973-09-14,0.799,0.799,0.799,0.799
1973-09-17,0.8085,0.8085,0.8085,0.8085
1973-09-18,0.8078,0.8078,0.8078,0.8078
1973-09-19,0.8074,0.8074,0.8074,0.8074
1973-09-20,0.8164,0.8164,0.8164,0.8164
1973-09-21,0.8053,0.8053,0.8053,0.8053
1973-09-24,0.8076,0.8076,0.8076,0.8076
1973-09-25,0.8086,0.8086,0.8086,0.8086
1973-09-26,0.8088,0.8088,0.8088,0.8088
1973-09-27,0.8074,0.8074,0.8074,0.8074
1973-09-28,0.8076,0.8076,0.8076,0.8076
1973-10-01,0.808,0.808,0.808,0.808
1973-10-02,0.8068,0.8068,0.8068,0.8068
1973-10-03,0.807,0.807,0.807,0.807
1973-10-04,0.8062,0.8062,0.8062,0.8062
1973-10-05,0.807,0.807,0.807,0.807
1973-10-09,0.8081,0.8081,0.8081,0.8081
1973-10-10,0.8114,0.8114,0.8114,0.8114
1973-10-11,0.8138,0.8138,0.8138,0.8138
1973-10-12,0.8115,0.8115,0.8115,0.8115
1973-10-15,0.8097,0.8097,0.8097,0.8097
1973-10-16,0.8109,0.8109,0.8109,0.8109
1973-10-17,0.8144,0.8144,0.8144,0.8144
1973-10-18,0.8138,0.8138,0.8138,0.8138
1973-10-19,0.8083,0.8083,0.8083,0.8083
1973-10-23,0.813,0.813,0.813,0.813
1973-10-24,0.8113,0.8113,0.8113,0.8113
1973-10-25,0.8104,0.8104,0.8104,0.8104
1973-10-26,0.8033,0.8033,0.8033,0.8033
1973-10-29,0.7976,0.7976,0.7976,0.7976
1973-10-30,0.7966,0.7966,0.7966,0.7966
1973-10-31,0.7971,0.7971,0.7971,0.7971
1973-11-01,0.7953,0.7953,0.7953,0.7953
1973-11-02,0.7973,0.7973,0.7973,0.7973
1973-11-05,0.7869,0.7869,0.7869,0.7869
1973-11-07,0.7649,0.7649,0.7649,0.7649
1973-11-08,0.7625,0.7625,0.7625,0.7625
1973-11-09,0.7583,0.7583,0.7583,0.7583
1973-11-12,0.7434,0.7434,0.7434,0.7434
1973-11-13,0.7458,0.7458,0.7458,0.7458
1973-11-14,0.7553,0.7553,0.7553,0.7553
1973-11-15,0.7514,0.7514,0.7514,0.7514
1973-11-16,0.7547,0.7547,0.7547,0.7547
1973-11-19,0.7551,0.7551,0.7551,0.7551
1973-11-20,0.7534,0.7534,0.7534,0.7534
1973-11-21,0.7527,0.7527,0.7527,0.7527
1973-11-23,0.7313,0.7313,0.7313,0.7313
1973-11-26,0.7374,0.7374,0.7374,0.7374
1973-11-27,0.7465,0.7465,0.7465,0.7465
1973-11-28,0.7418,0.7418,0.7418,0.7418
1973-11-29,0.7421,0.7421,0.7421,0.7421
1973-11-30,0.7434,0.7434,0.7434,0.7434
1973-12-03,0.7423,0.7423,0.7423,0.7423
1973-12-04,0.738,0.738,0.738,0.738
1973-12-05,0.7393,0.7393,0.7393,0.7393
1973-12-06,0.7426,0.7426,0.7426,0.7426
1973-12-07,0.7399,0.7399,0.7399,0.7399
1973-12-10,0.7364,0.7364,0.7364,0.7364
1973-12-11,0.737,0.737,0.737,0.737
1973-12-12,0.7401,0.7401,0.7401,0.7401
1973-12-13,0.7383,0.7383,0.7383,0.7383
1973-12-14,0.7364,0.7364,0.7364,0.7364
1973-12-17,0.7349,0.7349,0.7349,0.7349
1973-12-18,0.7332,0.7332,0.7332,0.7332
1973-12-19,0.7331,0.7331,0.7331,0.7331
1973-12-20,0.7315,0.7315,0.7315,0.7315
1973-12-21,0.7301,0.7301,0.7301,0.7301
1973-12-24,0.7293,0.7293,0.7293,0.7293
